dataset,method,aggregation,depth,accuracy,accuracy_std,nodes,predicate_literals,mean_axp_length,runtime,runs
mushroom,square2cnf,overall_mean_across_runs_and_depths,all,0.9998768978251948,0.0003789004993338469,15.1,28.2,3.96040213377103,0.13121337735,10
mushroom,unary,overall_mean_across_runs_and_depths,all,0.9997743126795241,0.00036398900628763084,19.7,9.35,3.241629052113254,0.0308266852,10
pendigits,affine,overall_mean_across_runs_and_depths,all,0.9948620996441282,0.0010846010243157488,51.0,66.7,9.232161921708187,0.1953796709,10
pendigits,antihorn,overall_mean_across_runs_and_depths,all,0.9955960854092527,0.0017373050545268758,38.3,37.3,6.055004448398576,0.0827839414,10
pendigits,horn,overall_mean_across_runs_and_depths,all,0.9955960854092527,0.0017373050545268758,38.3,37.3,6.054826512455516,0.08286770439999999,10
pendigits,square2cnf,overall_mean_across_runs_and_depths,all,0.9955960854092527,0.0017373050545268758,38.3,74.6,6.574599644128114,0.31030664545,10
pendigits,unary,overall_mean_across_runs_and_depths,all,0.9959964412811388,0.0015273933723824685,45.8,22.4,3.73403024911032,0.07049053899999999,10
primary-tumor,affine,overall_mean_across_runs_and_depths,all,0.7698019801980198,0.034727829091595885,62.6,69.9,7.438118811881187,0.0165553689,10
primary-tumor,antihorn,overall_mean_across_runs_and_depths,all,0.7940594059405941,0.039026535762284334,54.1,53.1,4.764356435643565,0.0035118843499999997,10
primary-tumor,horn,overall_mean_across_runs_and_depths,all,0.7965346534653465,0.03901000679802496,53.7,52.7,4.849504950495049,0.0033000692999999998,10
primary-tumor,square2cnf,overall_mean_across_runs_and_depths,all,0.7920792079207921,0.0378725217521764,54.1,106.2,5.530198019801981,0.0311492084,10
primary-tumor,unary,overall_mean_across_runs_and_depths,all,0.8054455445544555,0.03463857343981065,58.3,28.65,3.82970297029703,0.0017761505,10
segment,affine,overall_mean_across_runs_and_depths,all,0.9974025974025974,0.001964089602824539,11.4,15.6,5.757936507936508,0.01998266065,10
segment,antihorn,overall_mean_across_runs_and_depths,all,0.9971139971139971,0.0014804882425470728,11.4,10.4,2.8466089466089466,0.01574738765,10
segment,horn,overall_mean_across_runs_and_depths,all,0.9971139971139971,0.0014804882425470728,11.4,10.4,2.8466089466089466,0.01577978415,10
segment,square2cnf,overall_mean_across_runs_and_depths,all,0.9971139971139971,0.0014804882425470728,11.4,20.8,2.8466089466089466,0.03350432205,10
segment,unary,overall_mean_across_runs_and_depths,all,0.9972582972582972,0.002240385245705222,11.4,5.2,1.9203463203463205,0.012772839499999999,10
seismic_bumps-bin,affine,overall_mean_across_runs_and_depths,all,0.9108387096774194,0.008830142204901456,59.7,64.85,5.744645161290323,0.07759531435,10
seismic_bumps-bin,antihorn,overall_mean_across_runs_and_depths,all,0.9104516129032257,0.009050672473161402,79.0,78.0,4.905032258064516,0.02693131485,10
seismic_bumps-bin,horn,overall_mean_across_runs_and_depths,all,0.911483870967742,0.007825245026099503,78.1,77.1,4.90425806451613,0.026493292499999998,10
seismic_bumps-bin,square2cnf,overall_mean_across_runs_and_depths,all,0.9081290322580646,0.011159612031194675,77.1,152.2,6.563806451612903,0.21714364155000002,10
seismic_bumps-bin,unary,overall_mean_across_runs_and_depths,all,0.9133548387096774,0.00544669311164639,76.5,37.75,3.604387096774194,0.014584666199999999,10
soybean,affine,overall_mean_across_runs_and_depths,all,0.9365079365079365,0.021713827557357766,33.2,36.6,6.362698412698412,0.0186637784,10
soybean,antihorn,overall_mean_across_runs_and_depths,all,0.9391534391534391,0.02056375134214655,43.7,42.7,4.435449735449735,0.004817646,10
soybean,horn,overall_mean_across_runs_and_depths,all,0.9314814814814815,0.019152146744483813,38.6,37.6,4.065608465608466,0.00426698245,10
soybean,square2cnf,overall_mean_across_runs_and_depths,all,0.9365079365079364,0.01808580660666066,35.9,69.8,5.444444444444445,0.03768317345,10
soybean,unary,overall_mean_across_runs_and_depths,all,0.9201058201058201,0.02702804644630356,35.1,17.05,3.257142857142857,0.0023754126,10
splice-1,affine,overall_mean_across_runs_and_depths,all,0.9423197492163009,0.008091168581375012,78.1,90.1,7.899111807732497,0.1539194208,10
splice-1,antihorn,overall_mean_across_runs_and_depths,all,0.9377220480668758,0.00711459060833464,46.3,45.3,4.361233019853709,0.056768295749999996,10
splice-1,horn,overall_mean_across_runs_and_depths,all,0.9542842215256009,0.006659622022990933,59.1,58.1,5.40773249738767,0.0646648614,10
splice-1,square2cnf,overall_mean_across_runs_and_depths,all,0.9455067920585162,0.007336294314212772,50.1,98.2,5.633646812957158,0.2486323085,10
splice-1,unary,overall_mean_across_runs_and_depths,all,0.9548066875653083,0.005671635508887869,74.3,36.65,4.291222570532915,0.05816066145,10
taiwan_binarised,affine,overall_mean_across_runs_and_depths,all,0.8169888888888888,0.006724012617404326,132.4,142.3,7.459883333333333,1.75446849815,10
taiwan_binarised,antihorn,overall_mean_across_runs_and_depths,all,0.8194944444444445,0.003138864306688398,138.8,137.8,7.631399999999999,0.8018412359999999,10
taiwan_binarised,horn,overall_mean_across_runs_and_depths,all,0.8203222222222222,0.0026010194432663785,126.4,125.4,6.208683333333333,0.73887864125,10
taiwan_binarised,square2cnf,overall_mean_across_runs_and_depths,all,0.8188833333333333,0.002616853210966413,134.8,267.6,9.25195,4.987875321500001,10
taiwan_binarised,unary,overall_mean_across_runs_and_depths,all,0.8207777777777778,0.0026256593590040828,125.0,62.0,5.30685,0.52414435755,10
tic-tac-toe,affine,overall_mean_across_runs_and_depths,all,0.8637630662020905,0.03619070532327843,73.9,81.95,7.615853658536585,0.049321820849999996,10
tic-tac-toe,antihorn,overall_mean_across_runs_and_depths,all,0.8923344947735192,0.033284405328975086,46.8,45.8,4.655923344947736,0.0063219608,10
tic-tac-toe,horn,overall_mean_across_runs_and_depths,all,0.9175958188153309,0.03069524149386264,47.2,46.2,4.726132404181184,0.0060698608,10
tic-tac-toe,square2cnf,overall_mean_across_runs_and_depths,all,0.8872822299651568,0.0318997912442868,55.0,108.0,5.602090592334495,0.10052398835000001,10
tic-tac-toe,unary,overall_mean_across_runs_and_depths,all,0.9156794425087108,0.025166449509719198,64.8,31.9,4.177526132404181,0.0028696892,10
titanic-un,affine,overall_mean_across_runs_and_depths,all,0.8082706766917294,0.023963497993197712,49.2,59.95,9.935902255639098,0.03239718135,10
titanic-un,antihorn,overall_mean_across_runs_and_depths,all,0.8045112781954886,0.022786061971680732,56.2,55.2,6.499060150375939,0.025962595249999998,10
titanic-un,horn,overall_mean_across_runs_and_depths,all,0.8101503759398497,0.02220743129117681,58.2,57.2,6.562593984962406,0.02647331345,10
titanic-un,square2cnf,overall_mean_across_runs_and_depths,all,0.8093984962406016,0.02116469130370257,60.2,118.4,6.832142857142857,0.08044354849999999,10
titanic-un,unary,overall_mean_across_runs_and_depths,all,0.8033834586466165,0.021616756420877434,62.2,30.6,4.69812030075188,0.02484035755,10
vehicle,affine,overall_mean_across_runs_and_depths,all,0.9375984251968503,0.015235923306565908,40.7,53.9,9.40748031496063,0.027078390299999998,10
vehicle,antihorn,overall_mean_across_runs_and_depths,all,0.9405511811023622,0.019240738124352192,35.9,34.9,4.9289370078740165,0.016310916,10
vehicle,horn,overall_mean_across_runs_and_depths,all,0.9405511811023622,0.019240738124352192,35.9,34.9,4.930511811023623,0.01625221105,10
vehicle,square2cnf,overall_mean_across_runs_and_depths,all,0.9405511811023622,0.019240738124352192,35.9,69.8,5.294291338582677,0.0462621609,10
vehicle,unary,overall_mean_across_runs_and_depths,all,0.9433070866141732,0.017532543696349,40.0,19.5,3.828543307086614,0.0163078832,10
vote,affine,overall_mean_across_runs_and_depths,all,0.9276923076923076,0.020640627484613403,30.5,35.65,6.511153846153846,0.0142976572,10
vote,antihorn,overall_mean_across_runs_and_depths,all,0.9373076923076923,0.016033871031130163,23.3,22.3,3.5173076923076927,0.0025711304,10
vote,horn,overall_mean_across_runs_and_depths,all,0.9315384615384616,0.024312406656045088,23.9,22.9,3.6338461538461537,0.0025713283,10
vote,square2cnf,overall_mean_across_runs_and_depths,all,0.9330769230769231,0.02546362382448107,20.9,39.8,3.554230769230769,0.0192158906,10
vote,unary,overall_mean_across_runs_and_depths,all,0.9442307692307692,0.01947216908934159,29.9,14.45,3.052307692307692,0.00174780415,10
wine1-un,affine,overall_mean_across_runs_and_depths,all,0.6867924528301886,0.046378668262044065,13.3,12.45,10.397169811320754,0.0160065994,10
wine1-un,antihorn,overall_mean_across_runs_and_depths,all,0.7084905660377359,0.03797096565565681,13.0,12.0,10.20188679245283,0.01830983415,10
wine1-un,horn,overall_mean_across_runs_and_depths,all,0.6830188679245283,0.041337551509823905,13.4,12.4,5.085849056603774,0.0194203315,10
wine1-un,square2cnf,overall_mean_across_runs_and_depths,all,0.7037735849056603,0.03924490107521728,13.0,24.0,10.466037735849056,0.025077426349999998,10
wine1-un,unary,overall_mean_across_runs_and_depths,all,0.6943396226415094,0.04133755150982387,13.2,6.1,5.013207547169811,0.04392892735,10
wine2-un,affine,overall_mean_across_runs_and_depths,all,0.6556603773584906,0.032319881947020505,15.9,16.05,10.69245283018868,0.0184474737,10
wine2-un,antihorn,overall_mean_across_runs_and_depths,all,0.6641509433962264,0.04088177626413694,15.7,14.7,10.424528301886792,0.01833936445,10
wine2-un,horn,overall_mean_across_runs_and_depths,all,0.6566037735849056,0.03330490377955048,15.9,14.9,5.537735849056604,0.01930269625,10
wine2-un,square2cnf,overall_mean_across_runs_and_depths,all,0.6641509433962264,0.04088177626413694,15.7,29.4,10.492452830188679,0.0260386772,10
wine2-un,unary,overall_mean_across_runs_and_depths,all,0.6264150943396226,0.03330490377955049,15.8,7.4,5.479245283018868,0.0436703292,10
wine3-un,affine,overall_mean_across_runs_and_depths,all,0.7433962264150943,0.04214552795489509,14.2,13.45,10.98867924528302,0.01673962195,10
wine3-un,antihorn,overall_mean_across_runs_and_depths,all,0.7377358490566037,0.056404814186924106,14.7,13.7,10.648113207547171,0.0182286202,10
wine3-un,horn,overall_mean_across_runs_and_depths,all,0.7339622641509435,0.037185661433874716,15.0,14.0,5.6773584905660375,0.018794568850000002,10
wine3-un,square2cnf,overall_mean_across_runs_and_depths,all,0.7358490566037735,0.05577009367268711,14.7,27.4,10.821698113207548,0.026434043149999996,10
wine3-un,unary,overall_mean_across_runs_and_depths,all,0.750943396226415,0.026400904118700923,15.1,7.05,5.680188679245283,0.044427867450000005,10
winequality-red-bin,affine,overall_mean_across_runs_and_depths,all,0.9875,0.007089135910195055,26.0,27.45,3.5690625,0.02268974175,10
winequality-red-bin,antihorn,overall_mean_across_runs_and_depths,all,0.9878125000000001,0.004289579632207883,25.4,24.4,2.8579166666666667,0.0051232809,10
winequality-red-bin,horn,overall_mean_across_runs_and_depths,all,0.9904166666666667,0.003964388259114599,22.9,21.9,2.9805208333333333,0.0047937996,10
winequality-red-bin,square2cnf,overall_mean_across_runs_and_depths,all,0.9880208333333333,0.003438247526376201,22.7,43.4,3.590208333333333,0.0458323696,10
winequality-red-bin,unary,overall_mean_across_runs_and_depths,all,0.990625,0.003853351620790708,32.6,15.8,2.8047916666666666,0.0026747425500000003,10
yeast,affine,overall_mean_across_runs_and_depths,all,0.6980898876404494,0.020779243377192707,60.0,68.55,8.28988764044944,0.0454298598,10
yeast,antihorn,overall_mean_across_runs_and_depths,all,0.7141573033707865,0.023085646249805986,78.5,77.5,6.6310112359550555,0.01766974715,10
yeast,horn,overall_mean_across_runs_and_depths,all,0.7141573033707865,0.023085646249805986,78.5,77.5,6.633033707865168,0.017568100750000003,10
yeast,square2cnf,overall_mean_across_runs_and_depths,all,0.7134831460674158,0.023574375940937618,78.5,155.0,7.298426966292135,0.1117469284,10
yeast,unary,overall_mean_across_runs_and_depths,all,0.7074157303370787,0.022121454140282458,76.6,37.8,4.770898876404495,0.0110140154,10
