dataset,run,depth,method,pruning_enabled,nodes_before,nodes_after,leaves_before,leaves_after,literals_before,literals_after,validation_accuracy_before,validation_accuracy_after,validation_balanced_accuracy_before,validation_balanced_accuracy_after,validation_sensitivity_before,validation_sensitivity_after,validation_specificity_before,validation_specificity_after,validation_macro_f1_before,validation_macro_f1_after,validation_minority_recall_before,validation_minority_recall_after,validation_class_support,root_reason,reason_counts,pruning_time,path_certified
"car_evaluation-bin",0,7,cals_horn,true,57,27,29,14,56,26,0.9380165289256198,0.9504132231404959,0.9358660130718954,0.9446895424836601,0.9305555555555556,0.9305555555555556,0.9411764705882353,0.9588235294117647,0.9272763698287089,0.9411526302991002,0.9305555555555556,0.9305555555555556,"0:170|1:72",no_change,"objective_improved:15|no_change:13",0.000084133,true
"car_evaluation-bin",0,7,cals_antihorn,true,45,21,23,11,44,20,0.9421487603305785,0.9462809917355371,0.9508169934640522,0.9577614379084968,0.9722222222222222,0.9861111111111112,0.9294117647058824,0.9294117647058824,0.9333333333333333,0.9383076772232573,0.9722222222222222,0.9861111111111112,"0:170|1:72",no_change,"objective_improved:11|no_change:11",0.000076979,true
"car_evaluation-bin",0,7,cals_square2cnf,true,29,15,15,8,56,28,0.9380165289256198,0.9462809917355371,0.9318627450980392,0.9217320261437909,0.9166666666666666,0.8611111111111112,0.9470588235294117,0.9823529411764705,0.9267243989583964,0.9338227560529249,0.9166666666666666,0.8611111111111112,"0:170|1:72",no_change,"objective_improved:7|no_change:7",0.000077679,true
"car_evaluation-bin",0,7,cals_affine,true,41,23,21,12,46,26,0.9338842975206612,0.9421487603305785,0.9209150326797385,0.9588235294117646,0.8888888888888888,1,0.9529411764705882,0.9176470588235294,0.9209150326797385,0.9342238098936088,0.8888888888888888,1,"0:170|1:72",no_change,"objective_improved:8|no_change:12",0.000095344,true
"car_evaluation-bin",0,7,cals_compact_explain_horn,true,57,19,29,10,56,18,0.9380165289256198,0.9421487603305785,0.9358660130718954,0.9267973856209151,0.9305555555555556,0.8888888888888888,0.9411764705882353,0.9647058823529412,0.9272763698287089,0.9302363890948028,0.9305555555555556,0.8888888888888888,"0:170|1:72",no_change,"objective_improved:11|insufficient_validation_support:6|no_change:11",0.000089138,true
"car_evaluation-bin",0,7,cals_compact_explain_antihorn,true,47,27,24,14,46,26,0.9380165289256198,0.9380165289256198,0.9438725490196078,0.947875816993464,0.9583333333333334,0.9722222222222222,0.9294117647058824,0.9235294117647059,0.9283217818849594,0.9288165506422199,0.9583333333333334,0.9722222222222222,"0:170|1:72",no_change,"objective_improved:7|insufficient_validation_support:7|no_change:9",0.000088014,true
"car_evaluation-bin",0,7,cals_compact_explain_square2cnf,true,29,17,15,9,56,32,0.9380165289256198,0.9462809917355371,0.9438725490196078,0.9217320261437909,0.9583333333333334,0.8611111111111112,0.9294117647058824,0.9823529411764705,0.9283217818849594,0.9338227560529249,0.9583333333333334,0.8611111111111112,"0:170|1:72",no_change,"objective_improved:4|insufficient_validation_support:2|no_change:8",0.000080938,true
"car_evaluation-bin",0,7,cals_compact_explain_affine,true,41,25,21,13,46,28,0.9338842975206612,0.9421487603305785,0.9209150326797385,0.9588235294117646,0.8888888888888888,1,0.9529411764705882,0.9176470588235294,0.9209150326797385,0.9342238098936088,0.8888888888888888,1,"0:170|1:72",no_change,"objective_improved:7|insufficient_validation_support:1|no_change:12",0.00010396,true
"car_evaluation-bin",1,7,cals_horn,true,53,25,27,13,52,24,0.9628099173553719,0.9752066115702479,0.957516339869281,0.970343137254902,0.9444444444444444,0.9583333333333334,0.9705882352941176,0.9823529411764705,0.9556911809581935,0.970343137254902,0.9444444444444444,0.9583333333333334,"0:170|1:72",no_change,"objective_improved:14|no_change:12",0.000073306,true
"car_evaluation-bin",1,7,cals_antihorn,true,53,19,27,10,52,18,0.9669421487603306,0.9710743801652892,0.9684640522875817,0.9593954248366013,0.9722222222222222,0.9305555555555556,0.9647058823529412,0.9882352941176471,0.9610682110682109,0.964973223331886,0.9722222222222222,0.9305555555555556,"0:170|1:72",no_change,"objective_improved:17|no_change:9",0.000073205,true
"car_evaluation-bin",1,7,cals_square2cnf,true,29,15,15,8,56,28,0.9628099173553719,0.9752066115702479,0.9615196078431373,0.9623366013071896,0.9583333333333334,0.9305555555555556,0.9647058823529412,0.9941176470588236,0.9560346393750379,0.9698504983388705,0.9583333333333334,0.9305555555555556,"0:170|1:72",no_change,"objective_improved:6|no_change:8",0.000071296,true
"car_evaluation-bin",1,7,cals_affine,true,39,25,20,13,42,27,0.9710743801652892,0.9710743801652892,0.9674019607843137,0.9794117647058824,0.9583333333333334,1,0.9764705882352941,0.9588235294117647,0.965537585189706,0.9663106815424696,0.9583333333333334,1,"0:170|1:72",no_change,"objective_improved:7|no_change:12",0.000089459,true
"car_evaluation-bin",1,7,cals_compact_explain_horn,true,53,27,27,14,52,26,0.9628099173553719,0.9586776859504132,0.957516339869281,0.9545751633986927,0.9444444444444444,0.9444444444444444,0.9705882352941176,0.9647058823529412,0.9556911809581935,0.9509605252492501,0.9444444444444444,0.9444444444444444,"0:170|1:72",no_change,"objective_improved:10|insufficient_validation_support:8|no_change:8",0.000081666,true
"car_evaluation-bin",1,7,cals_compact_explain_antihorn,true,53,33,27,17,52,32,0.9669421487603306,0.9669421487603306,0.9684640522875817,0.9524509803921568,0.9722222222222222,0.9166666666666666,0.9647058823529412,0.9882352941176471,0.9610682110682109,0.9598006644518272,0.9722222222222222,0.9166666666666666,"0:170|1:72",no_change,"objective_improved:7|insufficient_validation_support:10|no_change:9",0.000088602,true
"car_evaluation-bin",1,7,cals_compact_explain_square2cnf,true,31,15,16,8,60,28,0.9669421487603306,0.9752066115702479,0.956454248366013,0.9623366013071896,0.9305555555555556,0.9305555555555556,0.9823529411764705,0.9941176470588236,0.9601350794827443,0.9698504983388705,0.9305555555555556,0.9305555555555556,"0:170|1:72",no_change,"objective_improved:5|insufficient_validation_support:1|no_change:9",0.000075001,true
"car_evaluation-bin",1,7,cals_compact_explain_affine,true,39,31,20,16,42,33,0.9710743801652892,0.9710743801652892,0.9674019607843137,0.9794117647058824,0.9583333333333334,1,0.9764705882352941,0.9588235294117647,0.965537585189706,0.9663106815424696,0.9583333333333334,1,"0:170|1:72",no_change,"objective_improved:4|insufficient_validation_support:3|no_change:12",0.000107408,true
"tic-tac-toe",0,7,cals_horn,true,35,25,18,13,34,24,0.9328358208955224,0.9552238805970149,0.915455426356589,0.946705426356589,0.9767441860465116,0.9767441860465116,0.8541666666666666,0.9166666666666666,0.9251257217358912,0.9508437270726339,0.8541666666666666,0.9166666666666666,"0:48|1:86",no_change,"objective_improved:5|no_change:12",0.000074425,true
"tic-tac-toe",0,7,cals_antihorn,true,71,35,36,18,70,34,0.9104477611940298,0.9253731343283582,0.907218992248062,0.9142441860465116,0.9186046511627907,0.9534883720930233,0.8958333333333334,0.875,0.9034813925570228,0.9180728784543899,0.8958333333333334,0.875,"0:48|1:86",no_change,"objective_improved:17|no_change:18",0.000079598,true
"tic-tac-toe",0,7,cals_square2cnf,true,55,35,28,18,108,68,0.9029850746268657,0.917910447761194,0.8921996124031008,0.9084302325581395,0.9302325581395349,0.9418604651162791,0.8541666666666666,0.875,0.8940066930331609,0.910313355643444,0.8541666666666666,0.875,"0:48|1:86",no_change,"objective_improved:8|no_change:19",0.000092388,true
"tic-tac-toe",0,7,cals_affine,true,73,31,37,16,85,37,0.8805970149253731,0.9104477611940298,0.8701550387596899,0.884205426356589,0.9069767441860465,0.9767441860465116,0.8333333333333334,0.7916666666666666,0.8701550387596899,0.8984848484848484,0.8333333333333334,0.7916666666666666,"0:48|1:86",no_change,"objective_improved:20|no_change:16",0.000076107,true
"tic-tac-toe",0,7,cals_compact_explain_horn,true,35,25,18,13,34,24,0.9402985074626866,0.9626865671641791,0.9258720930232558,0.9571220930232558,0.9767441860465116,0.9767441860465116,0.875,0.9375,0.933794466403162,0.9592333434742926,0.875,0.9375,"0:48|1:86",no_change,"objective_improved:4|insufficient_validation_support:1|no_change:12",0.000081849,true
"tic-tac-toe",0,7,cals_compact_explain_antihorn,true,67,33,34,17,66,32,0.8731343283582089,0.8880597014925373,0.8781492248062015,0.8667635658914729,0.8604651162790697,0.9418604651162791,0.8958333333333334,0.7916666666666666,0.8659605766401883,0.8752095362264855,0.8958333333333334,0.7916666666666666,"0:48|1:86",no_change,"objective_improved:12|insufficient_validation_support:7|no_change:14",0.000089504,true
"tic-tac-toe",0,7,cals_compact_explain_square2cnf,true,53,37,27,19,104,72,0.917910447761194,0.9104477611940298,0.903827519379845,0.8796027131782946,0.9534883720930233,0.9883720930232558,0.8541666666666666,0.7708333333333334,0.9094316436251921,0.8972655251725019,0.8541666666666666,0.7708333333333334,"0:48|1:86",no_change,"objective_improved:5|insufficient_validation_support:7|no_change:14",0.000090636,true
"tic-tac-toe",0,7,cals_compact_explain_affine,true,75,35,38,18,91,44,0.8805970149253731,0.9029850746268657,0.8747577519379846,0.8737887596899225,0.8953488372093024,0.9767441860465116,0.8541666666666666,0.7708333333333334,0.8713085234093637,0.8893757541118943,0.8541666666666666,0.7708333333333334,"0:48|1:86",no_change,"objective_improved:14|insufficient_validation_support:6|no_change:17",0.000093393,true
"tic-tac-toe",1,7,cals_horn,true,37,25,19,13,36,24,0.9477611940298507,0.9701492537313433,0.9408914728682171,0.9675387596899225,0.9651162790697675,0.9767441860465116,0.9166666666666666,0.9583333333333334,0.9429266808640098,0.9675387596899225,0.9166666666666666,0.9583333333333334,"0:48|1:86",no_change,"objective_improved:5|no_change:13",0.000082042,true
