dataset,method_key,method_label,depth,category,acc,acc_std,size,expl,train_time,axp_valid_rate,axp_minimal_rate,n_success,n_fail,axp_backend,theorem_certified,path_certificate,rejected_reason,theorem_mode_used,random_state,n_runs,train_test_split_protocol
soybean,gsnh_AntiHorn_d5,AntiHorn,5,main,0.9444444444444444,0.025594469042217627,19.0,3.372,0.3322096347808838,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
soybean,gsnh_AntiHorn_d7,AntiHorn,7,main,0.9476190476190476,0.025643641938735733,20.4,3.4120000000000004,0.33163700103759763,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
soybean,gsnh_ConjUI_d5,ConjUI,5,auxiliary,0.9373015873015873,0.027366570872328033,16.6,3.636,0.3240753173828125,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
soybean,gsnh_ConjUI_d7,ConjUI,7,auxiliary,0.9388888888888889,0.02727434964672949,16.8,3.496,0.3244985342025757,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
soybean,gsnh_Square2CNF_d5,Square2CNF,5,main,0.9253968253968254,0.02821649021370028,12.8,3.2699999999999996,0.342820405960083,nan,nan,10,0,two_sat,True,2cnf,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
soybean,gsnh_Square2CNF_d7,Square2CNF,7,main,0.9253968253968254,0.02821649021370028,12.8,3.162,0.34279942512512207,nan,nan,10,0,two_sat,True,2cnf,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
soybean,gsnh_Affine_d5,Affine,5,auxiliary,0.9055555555555557,0.021132582469356086,15.2,3.7039999999999997,0.32298879623413085,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
soybean,gsnh_Affine_d7,Affine,7,auxiliary,0.9039682539682541,0.02444908222341168,15.8,3.6159999999999997,0.3230583667755127,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
soybean,gsnh_BestPN_d5,BestPN,5,empirical,0.942063492063492,0.02217966446425734,18.4,3.658,0.33607969284057615,nan,nan,10,0,"mixed:interval_dfs_fallback=3,mixed:interval_dfs_fallback=147,unknown=48=1,mixed:interval_dfs_fallback=192,unknown=46=1,mixed:interval_dfs_fallback=280,unknown=98=1,mixed:interval_dfs_fallback=98,unknown=99=1,unknown=3",False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
soybean,gsnh_BestPN_d7,BestPN,7,empirical,0.9492063492063492,0.026130281957387817,19.4,3.65,0.33786859512329104,nan,nan,10,0,"mixed:interval_dfs_fallback=2,mixed:interval_dfs_fallback=147,unknown=48=1,mixed:interval_dfs_fallback=147,unknown=49=1,mixed:interval_dfs_fallback=192,unknown=92=1,mixed:interval_dfs_fallback=195,unknown=46=1,mixed:interval_dfs_fallback=97,unknown=99=1,unknown=3",False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
splice-1,sklearn_dt7,sklearn DT,7,baseline,0.9581504702194357,0.006072529977370057,96.4,5.384952978056427,0.02234044075012207,nan,nan,10,0,sklearn,False,none,baseline,False,42,10,StratifiedShuffleSplit(test_size=0.2)
splice-1,gsnh_1D_d5,1D,5,main,0.9587774294670846,0.007353419502031272,36.0,2.778,3.741821312904358,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
splice-1,gsnh_1D_d7,1D,7,main,0.9576802507836991,0.007742375570676149,73.6,3.476,3.901059460639954,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
splice-1,gsnh_Horn_d5,Horn,5,main,0.9584639498432601,0.006841113743822943,34.2,3.3980000000000006,3.9087515115737914,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
splice-1,gsnh_Horn_d7,Horn,7,main,0.9603448275862068,0.005653507459834296,52.0,3.8419999999999996,3.978011202812195,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
splice-1,gsnh_AntiHorn_d5,AntiHorn,5,main,0.9498432601880877,0.00897669032180337,26.0,3.1740000000000004,3.6896727085113525,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
splice-1,gsnh_AntiHorn_d7,AntiHorn,7,main,0.9518808777429466,0.00950959956872571,47.6,3.6699999999999995,3.8014408349990845,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
splice-1,gsnh_ConjUI_d5,ConjUI,5,auxiliary,0.9628526645768023,0.009457789869307565,32.2,3.508,3.688732123374939,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
splice-1,gsnh_ConjUI_d7,ConjUI,7,auxiliary,0.9633228840125392,0.008982162245701808,36.6,3.758,3.695556330680847,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
splice-1,gsnh_Square2CNF_d5,Square2CNF,5,main,0.9476489028213166,0.007120888207900046,21.6,3.166,3.7071162462234497,nan,nan,10,0,two_sat,True,2cnf,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
splice-1,gsnh_Square2CNF_d7,Square2CNF,7,main,0.9478056426332289,0.006725215659224119,24.6,3.34,3.7358394622802735,nan,nan,10,0,two_sat,True,2cnf,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
splice-1,gsnh_Affine_d5,Affine,5,auxiliary,0.9360501567398118,0.014716858425461424,31.4,6.33,3.6931847095489503,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
splice-1,gsnh_Affine_d7,Affine,7,auxiliary,0.9394984326018807,0.012063875488961668,49.4,6.964,3.7523067712783815,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
splice-1,gsnh_BestPN_d5,BestPN,5,empirical,0.9586206896551722,0.007523510971786828,39.4,3.5200000000000005,3.7787030696868897,nan,nan,10,0,"mixed:interval_dfs_fallback=3,mixed:interval_dfs_fallback=1421,unknown=1996=1,mixed:interval_dfs_fallback=1985,unknown=855=1,mixed:interval_dfs_fallback=1996,unknown=1136=1,mixed:interval_dfs_fallback=284,unknown=3121=1,mixed:interval_dfs_fallback=846,unknown=1985=1,mixed:interval_dfs_fallback=861,unknown=2274=1,unknown=1",False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
splice-1,gsnh_BestPN_d7,BestPN,7,empirical,0.9567398119122256,0.007811871971396294,58.2,4.054,3.855310583114624,nan,nan,10,0,"mixed:interval_dfs_fallback=3,mixed:interval_dfs_fallback=1140,unknown=2543=1,mixed:interval_dfs_fallback=2554,unknown=1138=1,mixed:interval_dfs_fallback=285,unknown=3123=1,mixed:interval_dfs_fallback=3715,unknown=1710=1,mixed:interval_dfs_fallback=4283,unknown=285=1,mixed:interval_dfs_fallback=564,unknown=2545=1,unknown=1",False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
taiwan_binarised,sklearn_dt7,sklearn DT,7,baseline,0.8178333333333334,0.0053577565786022425,187.0,6.991916666666666,0.17141835689544677,nan,nan,10,0,sklearn,False,none,baseline,False,42,10,StratifiedShuffleSplit(test_size=0.2)
taiwan_binarised,gsnh_1D_d5,1D,5,main,0.8208499999999999,0.003957728023893376,42.0,2.636,25.03567728996277,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
taiwan_binarised,gsnh_1D_d7,1D,7,main,0.8190999999999999,0.004473502232280886,80.8,4.244,25.124428701400756,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
taiwan_binarised,gsnh_Horn_d5,Horn,5,main,0.82125,0.004103013797469148,44.0,2.66,25.8410071849823,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
taiwan_binarised,gsnh_Horn_d7,Horn,7,main,0.8206166666666667,0.004583818156176026,75.0,3.41,25.002760004997253,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
taiwan_binarised,gsnh_AntiHorn_d5,AntiHorn,5,main,0.8208500000000001,0.004446253104206582,47.2,3.0359999999999996,24.898775029182435,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
taiwan_binarised,gsnh_AntiHorn_d7,AntiHorn,7,main,0.8199,0.005118702092436242,80.0,4.274,25.040330052375793,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
taiwan_binarised,gsnh_ConjUI_d5,ConjUI,5,auxiliary,0.8205666666666666,0.0029974062861821884,27.0,2.588,24.794308876991273,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
taiwan_binarised,gsnh_ConjUI_d7,ConjUI,7,auxiliary,0.8205666666666666,0.0029974062861821884,28.4,2.5940000000000003,24.77735390663147,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
taiwan_binarised,gsnh_Square2CNF_d5,Square2CNF,5,main,0.8201666666666666,0.0030795021242618716,26.2,2.3980000000000006,25.067106819152833,nan,nan,10,0,two_sat,True,2cnf,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
taiwan_binarised,gsnh_Square2CNF_d7,Square2CNF,7,main,0.8201666666666666,0.0030795021242618716,26.6,2.348,24.92865083217621,nan,nan,10,0,two_sat,True,2cnf,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
taiwan_binarised,gsnh_Affine_d5,Affine,5,auxiliary,0.8012333333333335,0.005089859199100384,24.4,4.052,25.047540497779845,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
taiwan_binarised,gsnh_Affine_d7,Affine,7,auxiliary,0.8012333333333335,0.005089859199100384,24.8,4.116,25.914832496643065,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
taiwan_binarised,gsnh_BestPN_d5,BestPN,5,empirical,0.8203999999999999,0.0031226769143014367,46.0,3.1540000000000004,26.457651591300966,nan,nan,10,0,"mixed:interval_dfs_fallback=4,mixed:interval_dfs_fallback=1746,unknown=1564=1,mixed:interval_dfs_fallback=1760,unknown=1950=1,mixed:interval_dfs_fallback=196,unknown=1177=1,mixed:interval_dfs_fallback=198,unknown=977=1,mixed:interval_dfs_fallback=987,unknown=2727=1,unknown=1",False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
taiwan_binarised,gsnh_BestPN_d7,BestPN,7,empirical,0.81965,0.0034564352220813385,73.6,4.248,26.206688785552977,nan,nan,10,0,"mixed:interval_dfs_fallback=4,mixed:interval_dfs_fallback=197,unknown=395=1,mixed:interval_dfs_fallback=198,unknown=781=1,mixed:interval_dfs_fallback=3108,unknown=1564=1,mixed:interval_dfs_fallback=391,unknown=1381=1,mixed:interval_dfs_fallback=784,unknown=1368=1,mixed:interval_dfs_fallback=986,unknown=389=1",False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
tic-tac-toe,sklearn_dt7,sklearn DT,7,baseline,0.9171875,0.0229934792235876,73.8,4.643229166666666,0.0012586116790771484,nan,nan,10,0,sklearn,False,none,baseline,False,42,10,StratifiedShuffleSplit(test_size=0.2)
tic-tac-toe,gsnh_1D_d5,1D,5,main,0.8984375,0.019661027175184243,41.2,3.9739999999999993,0.1400146245956421,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
tic-tac-toe,gsnh_1D_d7,1D,7,main,0.9208333333333334,0.024628313369868527,59.4,4.0760000000000005,0.1465733528137207,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
tic-tac-toe,gsnh_Horn_d5,Horn,5,main,0.7963541666666666,0.0353591751510285,19.8,3.4339999999999997,0.1558086395263672,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
tic-tac-toe,gsnh_Horn_d7,Horn,7,main,0.865625,0.02106640460016321,33.4,4.148000000000001,0.1648627758026123,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
tic-tac-toe,gsnh_AntiHorn_d5,AntiHorn,5,main,0.8546875,0.03671413239286899,21.8,3.472,0.15587153434753417,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
tic-tac-toe,gsnh_AntiHorn_d7,AntiHorn,7,main,0.9145833333333334,0.016989069198229272,37.2,4.0280000000000005,0.16548333168029786,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
tic-tac-toe,gsnh_ConjUI_d5,ConjUI,5,auxiliary,0.8130208333333334,0.014254096024379175,18.0,3.6760000000000006,0.1484205722808838,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
tic-tac-toe,gsnh_ConjUI_d7,ConjUI,7,auxiliary,0.8114583333333334,0.016437222747978642,20.0,3.718,0.1512388229370117,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
tic-tac-toe,gsnh_Square2CNF_d5,Square2CNF,5,main,0.840625,0.025536772233606803,21.2,4.246,0.18397257328033448,nan,nan,10,0,two_sat,True,2cnf,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
tic-tac-toe,gsnh_Square2CNF_d7,Square2CNF,7,main,0.84375,0.028431966799908715,23.8,4.296,0.18643717765808104,nan,nan,10,0,two_sat,True,2cnf,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
tic-tac-toe,gsnh_Affine_d5,Affine,5,auxiliary,0.7489583333333334,0.047666921619364803,27.4,5.634,0.15597102642059327,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
tic-tac-toe,gsnh_Affine_d7,Affine,7,auxiliary,0.7494791666666667,0.04584812734725379,30.0,5.746,0.16749775409698486,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
tic-tac-toe,gsnh_BestPN_d5,BestPN,5,empirical,0.8567708333333334,0.036920434580098506,21.6,3.5420000000000003,0.1583878517150879,nan,nan,10,0,"mixed:mixed:interval_dfs_fallback=103,unknown=76=1,mixed:interval_dfs_fallback=27,unknown=94=1,mixed:interval_dfs_fallback=50,unknown=101=1,mixed:interval_dfs_fallback=52,unknown=100=1,mixed:interval_dfs_fallback=52,unknown=70=1,mixed:interval_dfs_fallback=52,unknown=73=1,mixed:interval_dfs_fallback=54,unknown=126=1,mixed:interval_dfs_fallback=76,unknown=46=1,mixed:interval_dfs_fallback=77,unknown=52=1,mixed:interval_dfs_fallback=97,unknown=51=1",False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
tic-tac-toe,gsnh_BestPN_d7,BestPN,7,empirical,0.9078125000000001,0.021731922963567768,36.6,4.037999999999999,0.17176668643951415,nan,nan,10,0,"mixed:mixed:interval_dfs_fallback=105,unknown=174=1,mixed:interval_dfs_fallback=154,unknown=100=1,mixed:interval_dfs_fallback=172,unknown=46=1,mixed:interval_dfs_fallback=191,unknown=43=1,mixed:interval_dfs_fallback=200,unknown=48=1,mixed:interval_dfs_fallback=201,unknown=52=1,mixed:interval_dfs_fallback=205,unknown=76=1,mixed:interval_dfs_fallback=50,unknown=149=1,mixed:interval_dfs_fallback=78,unknown=97=1,mixed:interval_dfs_fallback=79,unknown=98=1",False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
titanic-un,sklearn_dt7,sklearn DT,7,baseline,0.8089887640449437,0.024098438864637306,80.4,6.148314606741573,0.005488991737365723,nan,nan,10,0,sklearn,False,none,baseline,False,42,10,StratifiedShuffleSplit(test_size=0.2)
titanic-un,gsnh_1D_d5,1D,5,main,0.8151685393258428,0.020634120980007817,18.6,2.364,1.4964716672897338,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
titanic-un,gsnh_1D_d7,1D,7,main,0.8101123595505619,0.030440937492458575,20.0,2.482,1.505690336227417,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
titanic-un,gsnh_Horn_d5,Horn,5,main,0.8196629213483145,0.028474889657245366,18.4,2.79,1.6570919513702393,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
titanic-un,gsnh_Horn_d7,Horn,7,main,0.8117977528089888,0.031203806914604094,20.4,2.888,1.658703374862671,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
titanic-un,gsnh_AntiHorn_d5,AntiHorn,5,main,0.8134831460674157,0.021874070038125595,18.0,2.5119999999999996,1.6441273927688598,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
titanic-un,gsnh_AntiHorn_d7,AntiHorn,7,main,0.8084269662921348,0.029986530663106775,20.6,2.6199999999999997,1.6537630081176757,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
titanic-un,gsnh_ConjUI_d5,ConjUI,5,auxiliary,0.7960674157303371,0.021765584975068007,11.4,2.882,1.623961877822876,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
titanic-un,gsnh_ConjUI_d7,ConjUI,7,auxiliary,0.7960674157303371,0.021765584975068007,11.4,2.8760000000000003,1.6197386503219604,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
titanic-un,gsnh_Square2CNF_d5,Square2CNF,5,main,0.7966292134831461,0.028291411937110503,11.6,2.8980000000000006,1.62398099899292,nan,nan,10,0,two_sat,True,2cnf,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
titanic-un,gsnh_Square2CNF_d7,Square2CNF,7,main,0.7966292134831461,0.028291411937110503,11.6,2.8779999999999992,1.6271011114120484,nan,nan,10,0,two_sat,True,2cnf,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
titanic-un,gsnh_Affine_d5,Affine,5,auxiliary,0.7320224719101124,0.0398876404494382,6.6,2.81,1.579580307006836,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
titanic-un,gsnh_Affine_d7,Affine,7,auxiliary,0.7320224719101124,0.0398876404494382,6.6,2.774,1.572663164138794,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
titanic-un,gsnh_BestPN_d5,BestPN,5,empirical,0.8157303370786517,0.023407490624718717,18.4,2.766,1.654830312728882,nan,nan,10,0,"mixed:interval_dfs_fallback=2,mixed:interval_dfs_fallback=1329,unknown=331=1,mixed:interval_dfs_fallback=663,unknown=994=1,mixed:interval_dfs_fallback=664,unknown=994=1,mixed:interval_dfs_fallback=666,unknown=994=1,unknown=4",False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
titanic-un,gsnh_BestPN_d7,BestPN,7,empirical,0.8078651685393259,0.025473672019673346,21.2,2.8560000000000003,1.6530729532241821,nan,nan,10,0,"mixed:interval_dfs_fallback=3,mixed:interval_dfs_fallback=333,unknown=1328=1,mixed:interval_dfs_fallback=995,unknown=996=1,unknown=5",False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
vehicle,sklearn_dt7,sklearn DT,7,baseline,0.9405882352941177,0.018311038136792218,47.6,4.862941176470588,0.004703140258789063,nan,nan,10,0,sklearn,False,none,baseline,False,42,10,StratifiedShuffleSplit(test_size=0.2)
vehicle,gsnh_1D_d5,1D,5,main,0.9352941176470588,0.00984305913569501,26.2,3.1,1.1479105472564697,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
vehicle,gsnh_1D_d7,1D,7,main,0.9358823529411765,0.012464482412010031,35.2,3.3379999999999996,1.1484344482421875,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
vehicle,gsnh_Horn_d5,Horn,5,main,0.9505882352941176,0.012941176470588235,24.0,3.16,1.2244917392730712,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
vehicle,gsnh_Horn_d7,Horn,7,main,0.951764705882353,0.014599616054106883,28.6,3.22,1.2401521444320678,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
vehicle,gsnh_AntiHorn_d5,AntiHorn,5,main,0.9523529411764706,0.01693668241045642,23.8,3.0800000000000005,1.2250835418701171,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
vehicle,gsnh_AntiHorn_d7,AntiHorn,7,main,0.9558823529411764,0.01373249121168088,29.0,3.2960000000000003,1.2758294343948364,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
vehicle,gsnh_ConjUI_d5,ConjUI,5,auxiliary,0.9205882352941177,0.03126513474333719,13.8,2.256,1.1941471099853516,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
vehicle,gsnh_ConjUI_d7,ConjUI,7,auxiliary,0.9205882352941177,0.03126513474333719,13.8,2.168,1.2029906511306763,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
vehicle,gsnh_Square2CNF_d5,Square2CNF,5,main,0.9276470588235295,0.02137974334751322,12.8,2.602,1.20551540851593,nan,nan,10,0,two_sat,True,2cnf,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
vehicle,gsnh_Square2CNF_d7,Square2CNF,7,main,0.9276470588235295,0.02137974334751322,12.8,2.5620000000000003,1.2110432863235474,nan,nan,10,0,two_sat,True,2cnf,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
vehicle,gsnh_Affine_d5,Affine,5,auxiliary,0.8405882352941176,0.05644913808298067,9.8,2.646,1.1833942413330079,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
vehicle,gsnh_Affine_d7,Affine,7,auxiliary,0.8405882352941176,0.05644913808298067,9.8,2.582,1.1728805303573608,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
vehicle,gsnh_BestPN_d5,BestPN,5,empirical,0.9541176470588235,0.013100622030188285,22.8,3.084,1.2385229587554931,nan,nan,10,0,"mixed:interval_dfs_fallback=7,mixed:interval_dfs_fallback=251,unknown=1253=1,mixed:interval_dfs_fallback=504,unknown=1001=1,mixed:interval_dfs_fallback=751,unknown=749=1",False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
vehicle,gsnh_BestPN_d7,BestPN,7,empirical,0.9558823529411764,0.014227513673468025,27.6,3.1839999999999997,1.2631951093673706,nan,nan,10,0,"mixed:interval_dfs_fallback=7,mixed:interval_dfs_fallback=1002,unknown=1744=1,mixed:interval_dfs_fallback=502,unknown=997=1,mixed:interval_dfs_fallback=747,unknown=1495=1",False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
vote,sklearn_dt7,sklearn DT,7,baseline,0.9494252873563219,0.014719825833178976,22.6,3.3103448275862073,0.0009042739868164063,nan,nan,10,0,sklearn,False,none,baseline,False,42,10,StratifiedShuffleSplit(test_size=0.2)
vote,gsnh_1D_d5,1D,5,main,0.9517241379310345,0.013404487114586923,11.8,1.3559999999999999,0.15268187522888182,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
vote,gsnh_1D_d7,1D,7,main,0.9517241379310345,0.013404487114586923,11.8,1.35,0.1545647621154785,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
vote,gsnh_Horn_d5,Horn,5,main,0.945977011494253,0.021225500359332634,12.6,1.818,0.1893378496170044,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
vote,gsnh_Horn_d7,Horn,7,main,0.945977011494253,0.021225500359332634,12.8,1.8719999999999999,0.1895153522491455,nan,nan,10,0,structural_horn,True,horn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
vote,gsnh_AntiHorn_d5,AntiHorn,5,main,0.9482758620689655,0.01384091330895667,12.2,2.1260000000000003,0.18914313316345216,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
vote,gsnh_AntiHorn_d7,AntiHorn,7,main,0.9482758620689655,0.01384091330895667,12.2,2.1100000000000003,0.19198908805847167,nan,nan,10,0,structural_antihorn,True,antihorn,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
vote,gsnh_ConjUI_d5,ConjUI,5,auxiliary,0.9425287356321839,0.021194355074236518,11.2,2.566,0.18940892219543456,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
vote,gsnh_ConjUI_d7,ConjUI,7,auxiliary,0.9425287356321839,0.021194355074236518,11.2,2.5700000000000003,0.18924245834350586,nan,nan,10,0,interval_dfs_fallback,False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
vote,gsnh_Square2CNF_d5,Square2CNF,5,main,0.9425287356321839,0.01780681998256283,9.0,2.5679999999999996,0.19817757606506348,nan,nan,10,0,two_sat,True,2cnf,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
vote,gsnh_Square2CNF_d7,Square2CNF,7,main,0.9425287356321839,0.01780681998256283,9.0,2.532,0.19723997116088868,nan,nan,10,0,two_sat,True,2cnf,,True,42,10,StratifiedShuffleSplit(test_size=0.2)
vote,gsnh_Affine_d5,Affine,5,auxiliary,0.6379310344827586,0.018711288041493895,7.2,2.3099999999999996,0.1822129726409912,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
vote,gsnh_Affine_d7,Affine,7,auxiliary,0.6379310344827586,0.018711288041493895,7.2,2.3480000000000003,0.18040878772735597,nan,nan,10,0,affine,False,none,Affine backend is auxiliary unless separately certified,False,42,10,StratifiedShuffleSplit(test_size=0.2)
vote,gsnh_BestPN_d5,BestPN,5,empirical,0.9482758620689655,0.017991351543101764,12.4,2.2540000000000004,0.19183781147003173,nan,nan,10,0,"mixed:interval_dfs_fallback=1,mixed:interval_dfs_fallback=45,unknown=142=1,mixed:interval_dfs_fallback=47,unknown=95=1,mixed:interval_dfs_fallback=48,unknown=47=1,mixed:interval_dfs_fallback=48,unknown=91=1,mixed:interval_dfs_fallback=89,unknown=95=1,mixed:interval_dfs_fallback=93,unknown=95=2,unknown=2",False,none,,False,42,10,StratifiedShuffleSplit(test_size=0.2)
