dataset,run,depth,method,compatible_family_count,selected_family_counts,path_theory_state,path_backend
"IndiansDiabetes-bin",4,7,affine,1,"{""Affine"": 54}","affine_gf2","Gf2Gaussian"
"IndiansDiabetes-bin",4,7,smart_certified,5,"{""Affine"": 8, ""AntiHorn"": 1, ""Horn"": 8, ""Unary"": 31}","uncommitted|horn|antihorn|affine_gf2","Gf2Gaussian|StructuralAntiHorn|StructuralHorn"
"IndiansDiabetes-bin",4,7,cals,5,"{""Square2Cnf"": 7}","two_sat","TwoSat"
"IndiansDiabetes-bin",4,7,cals_compact_explain,5,"{""Square2Cnf"": 6}","two_sat","TwoSat"
"IndiansDiabetes-bin",5,5,unary,1,"{""Unary"": 26}","uncommitted","StructuralHorn"
"IndiansDiabetes-bin",5,5,horn,1,"{""Horn"": 24}","horn","StructuralHorn"
"IndiansDiabetes-bin",5,5,antihorn,1,"{""AntiHorn"": 22}","antihorn","StructuralAntiHorn"
"IndiansDiabetes-bin",5,5,square2cnf,1,"{""Square2Cnf"": 22}","two_sat","TwoSat"
"IndiansDiabetes-bin",5,5,affine,1,"{""Affine"": 25}","affine_gf2","Gf2Gaussian"
"IndiansDiabetes-bin",5,5,smart_certified,5,"{""Affine"": 1, ""Horn"": 3, ""Unary"": 21}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"IndiansDiabetes-bin",5,5,cals,5,"{""Square2Cnf"": 6}","two_sat","TwoSat"
"IndiansDiabetes-bin",5,5,cals_compact_explain,5,"{""Square2Cnf"": 2}","two_sat","TwoSat"
"IndiansDiabetes-bin",5,7,unary,1,"{""Unary"": 58}","uncommitted","StructuralHorn"
"IndiansDiabetes-bin",5,7,horn,1,"{""Horn"": 52}","horn","StructuralHorn"
"IndiansDiabetes-bin",5,7,antihorn,1,"{""AntiHorn"": 41}","antihorn","StructuralAntiHorn"
"IndiansDiabetes-bin",5,7,square2cnf,1,"{""Square2Cnf"": 51}","two_sat","TwoSat"
"IndiansDiabetes-bin",5,7,affine,1,"{""Affine"": 59}","affine_gf2","Gf2Gaussian"
"IndiansDiabetes-bin",5,7,smart_certified,5,"{""Affine"": 5, ""AntiHorn"": 1, ""Horn"": 10, ""Square2Cnf"": 1, ""Unary"": 36}","uncommitted|horn|antihorn|two_sat|affine_gf2","Gf2Gaussian|StructuralAntiHorn|StructuralHorn|TwoSat"
"IndiansDiabetes-bin",5,7,cals,5,"{""Square2Cnf"": 6}","two_sat","TwoSat"
"IndiansDiabetes-bin",5,7,cals_compact_explain,5,"{""Square2Cnf"": 2}","two_sat","TwoSat"
"IndiansDiabetes-bin",6,5,unary,1,"{""Unary"": 23}","uncommitted","StructuralHorn"
"IndiansDiabetes-bin",6,5,horn,1,"{""Horn"": 21}","horn","StructuralHorn"
"IndiansDiabetes-bin",6,5,antihorn,1,"{""AntiHorn"": 22}","antihorn","StructuralAntiHorn"
"IndiansDiabetes-bin",6,5,square2cnf,1,"{""Square2Cnf"": 21}","two_sat","TwoSat"
"IndiansDiabetes-bin",6,5,affine,1,"{""Affine"": 28}","affine_gf2","Gf2Gaussian"
"IndiansDiabetes-bin",6,5,smart_certified,5,"{""Affine"": 1, ""AntiHorn"": 1, ""Horn"": 2, ""Unary"": 19}","uncommitted|horn|antihorn|affine_gf2","Gf2Gaussian|StructuralAntiHorn|StructuralHorn"
"IndiansDiabetes-bin",6,5,cals,5,"{""Square2Cnf"": 9}","two_sat","TwoSat"
"IndiansDiabetes-bin",6,5,cals_compact_explain,5,"{""Square2Cnf"": 3}","two_sat","TwoSat"
"IndiansDiabetes-bin",6,7,unary,1,"{""Unary"": 51}","uncommitted","StructuralHorn"
"IndiansDiabetes-bin",6,7,horn,1,"{""Horn"": 46}","horn","StructuralHorn"
"IndiansDiabetes-bin",6,7,antihorn,1,"{""AntiHorn"": 39}","antihorn","StructuralAntiHorn"
"IndiansDiabetes-bin",6,7,square2cnf,1,"{""Square2Cnf"": 39}","two_sat","TwoSat"
"IndiansDiabetes-bin",6,7,affine,1,"{""Affine"": 57}","affine_gf2","Gf2Gaussian"
"IndiansDiabetes-bin",6,7,smart_certified,5,"{""Affine"": 9, ""AntiHorn"": 2, ""Horn"": 5, ""Unary"": 29}","uncommitted|horn|antihorn|affine_gf2","Gf2Gaussian|StructuralAntiHorn|StructuralHorn"
"IndiansDiabetes-bin",6,7,cals,5,"{""Square2Cnf"": 14}","two_sat","TwoSat"
"IndiansDiabetes-bin",6,7,cals_compact_explain,5,"{""Square2Cnf"": 10}","two_sat","TwoSat"
"IndiansDiabetes-bin",7,5,unary,1,"{""Unary"": 21}","uncommitted","StructuralHorn"
"IndiansDiabetes-bin",7,5,horn,1,"{""Horn"": 20}","horn","StructuralHorn"
"IndiansDiabetes-bin",7,5,antihorn,1,"{""AntiHorn"": 24}","antihorn","StructuralAntiHorn"
"IndiansDiabetes-bin",7,5,square2cnf,1,"{""Square2Cnf"": 27}","two_sat","TwoSat"
"IndiansDiabetes-bin",7,5,affine,1,"{""Affine"": 25}","affine_gf2","Gf2Gaussian"
"IndiansDiabetes-bin",7,5,smart_certified,5,"{""Affine"": 1, ""AntiHorn"": 1, ""Horn"": 2, ""Unary"": 18}","uncommitted|horn|antihorn|affine_gf2","Gf2Gaussian|StructuralAntiHorn|StructuralHorn"
"IndiansDiabetes-bin",7,5,cals,5,"{""Square2Cnf"": 4}","two_sat","TwoSat"
"IndiansDiabetes-bin",7,5,cals_compact_explain,5,"{""Square2Cnf"": 5, ""Unary"": 2}","two_sat","TwoSat"
"IndiansDiabetes-bin",7,7,unary,1,"{""Unary"": 51}","uncommitted","StructuralHorn"
"IndiansDiabetes-bin",7,7,horn,1,"{""Horn"": 43}","horn","StructuralHorn"
"IndiansDiabetes-bin",7,7,antihorn,1,"{""AntiHorn"": 47}","antihorn","StructuralAntiHorn"
"IndiansDiabetes-bin",7,7,square2cnf,1,"{""Square2Cnf"": 57}","two_sat","TwoSat"
"IndiansDiabetes-bin",7,7,affine,1,"{""Affine"": 59}","affine_gf2","Gf2Gaussian"
"IndiansDiabetes-bin",7,7,smart_certified,5,"{""Affine"": 2, ""AntiHorn"": 1, ""Horn"": 10, ""Unary"": 33}","uncommitted|horn|antihorn|affine_gf2","Gf2Gaussian|StructuralAntiHorn|StructuralHorn"
"IndiansDiabetes-bin",7,7,cals,5,"{""Square2Cnf"": 6}","two_sat","TwoSat"
"IndiansDiabetes-bin",7,7,cals_compact_explain,5,"{""Square2Cnf"": 7, ""Unary"": 4}","two_sat","TwoSat"
"IndiansDiabetes-bin",8,5,unary,1,"{""Unary"": 23}","uncommitted","StructuralHorn"
"IndiansDiabetes-bin",8,5,horn,1,"{""Horn"": 26}","horn","StructuralHorn"
"IndiansDiabetes-bin",8,5,antihorn,1,"{""AntiHorn"": 24}","antihorn","StructuralAntiHorn"
"IndiansDiabetes-bin",8,5,square2cnf,1,"{""Square2Cnf"": 25}","two_sat","TwoSat"
"IndiansDiabetes-bin",8,5,affine,1,"{""Affine"": 24}","affine_gf2","Gf2Gaussian"
"IndiansDiabetes-bin",8,5,smart_certified,5,"{""Affine"": 5, ""Unary"": 19}","uncommitted|affine_gf2","Gf2Gaussian|StructuralHorn"
"IndiansDiabetes-bin",8,5,cals,5,"{""Square2Cnf"": 6}","two_sat","TwoSat"
"IndiansDiabetes-bin",8,5,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"IndiansDiabetes-bin",8,7,unary,1,"{""Unary"": 54}","uncommitted","StructuralHorn"
"IndiansDiabetes-bin",8,7,horn,1,"{""Horn"": 54}","horn","StructuralHorn"
"IndiansDiabetes-bin",8,7,antihorn,1,"{""AntiHorn"": 53}","antihorn","StructuralAntiHorn"
"IndiansDiabetes-bin",8,7,square2cnf,1,"{""Square2Cnf"": 53}","two_sat","TwoSat"
"IndiansDiabetes-bin",8,7,affine,1,"{""Affine"": 52}","affine_gf2","Gf2Gaussian"
"IndiansDiabetes-bin",8,7,smart_certified,5,"{""Affine"": 16, ""Horn"": 2, ""Unary"": 33}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"IndiansDiabetes-bin",8,7,cals,5,"{""Square2Cnf"": 6}","two_sat","TwoSat"
"IndiansDiabetes-bin",8,7,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"IndiansDiabetes-bin",9,5,unary,1,"{""Unary"": 24}","uncommitted","StructuralHorn"
"IndiansDiabetes-bin",9,5,horn,1,"{""Horn"": 25}","horn","StructuralHorn"
"IndiansDiabetes-bin",9,5,antihorn,1,"{""AntiHorn"": 24}","antihorn","StructuralAntiHorn"
"IndiansDiabetes-bin",9,5,square2cnf,1,"{""Square2Cnf"": 22}","two_sat","TwoSat"
"IndiansDiabetes-bin",9,5,affine,1,"{""Affine"": 26}","affine_gf2","Gf2Gaussian"
"IndiansDiabetes-bin",9,5,smart_certified,5,"{""Affine"": 3, ""Horn"": 1, ""Unary"": 20}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"IndiansDiabetes-bin",9,5,cals,5,"{""Square2Cnf"": 3}","two_sat","TwoSat"
"IndiansDiabetes-bin",9,5,cals_compact_explain,5,"{""Square2Cnf"": 5}","two_sat","TwoSat"
"IndiansDiabetes-bin",9,7,unary,1,"{""Unary"": 50}","uncommitted","StructuralHorn"
"IndiansDiabetes-bin",9,7,horn,1,"{""Horn"": 58}","horn","StructuralHorn"
"IndiansDiabetes-bin",9,7,antihorn,1,"{""AntiHorn"": 45}","antihorn","StructuralAntiHorn"
"IndiansDiabetes-bin",9,7,square2cnf,1,"{""Square2Cnf"": 49}","two_sat","TwoSat"
"IndiansDiabetes-bin",9,7,affine,1,"{""Affine"": 54}","affine_gf2","Gf2Gaussian"
"IndiansDiabetes-bin",9,7,smart_certified,5,"{""Affine"": 10, ""Horn"": 5, ""Unary"": 32}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"IndiansDiabetes-bin",9,7,cals,5,"{""Square2Cnf"": 3}","two_sat","TwoSat"
"IndiansDiabetes-bin",9,7,cals_compact_explain,5,"{""Square2Cnf"": 11, ""Unary"": 1}","two_sat","TwoSat"
"Statlog_satellite-bin",0,5,unary,1,"{""Unary"": 17}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",0,5,horn,1,"{""Horn"": 16}","horn","StructuralHorn"
"Statlog_satellite-bin",0,5,antihorn,1,"{""AntiHorn"": 14}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",0,5,square2cnf,1,"{""Square2Cnf"": 13}","two_sat","TwoSat"
"Statlog_satellite-bin",0,5,affine,1,"{""Affine"": 19}","affine_gf2","Gf2Gaussian"
"Statlog_satellite-bin",0,5,smart_certified,5,"{""Horn"": 2, ""Unary"": 15}","uncommitted|horn","StructuralHorn"
"Statlog_satellite-bin",0,5,cals,5,"{""Horn"": 6, ""Unary"": 4}","horn","StructuralHorn"
"Statlog_satellite-bin",0,5,cals_compact_explain,5,"{""Horn"": 3, ""Unary"": 2}","horn","StructuralHorn"
"Statlog_satellite-bin",0,7,unary,1,"{""Unary"": 24}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",0,7,horn,1,"{""Horn"": 25}","horn","StructuralHorn"
"Statlog_satellite-bin",0,7,antihorn,1,"{""AntiHorn"": 20}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",0,7,square2cnf,1,"{""Square2Cnf"": 21}","two_sat","TwoSat"
"Statlog_satellite-bin",0,7,affine,1,"{""Affine"": 37}","affine_gf2","Gf2Gaussian"
"Statlog_satellite-bin",0,7,smart_certified,5,"{""Horn"": 2, ""Unary"": 22}","uncommitted|horn","StructuralHorn"
"Statlog_satellite-bin",0,7,cals,5,"{""Horn"": 10, ""Unary"": 4}","horn","StructuralHorn"
"Statlog_satellite-bin",0,7,cals_compact_explain,5,"{""Horn"": 7, ""Unary"": 3}","horn","StructuralHorn"
"Statlog_satellite-bin",1,5,unary,1,"{""Unary"": 16}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",1,5,horn,1,"{""Horn"": 16}","horn","StructuralHorn"
"Statlog_satellite-bin",1,5,antihorn,1,"{""AntiHorn"": 14}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",1,5,square2cnf,1,"{""Square2Cnf"": 18}","two_sat","TwoSat"
"Statlog_satellite-bin",1,5,affine,1,"{""Affine"": 22}","affine_gf2","Gf2Gaussian"
"Statlog_satellite-bin",1,5,smart_certified,5,"{""Horn"": 3, ""Unary"": 13}","uncommitted|horn","StructuralHorn"
"Statlog_satellite-bin",1,5,cals,5,"{""AntiHorn"": 6, ""Unary"": 3}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",1,5,cals_compact_explain,5,"{""AntiHorn"": 5, ""Unary"": 2}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",1,7,unary,1,"{""Unary"": 26}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",1,7,horn,1,"{""Horn"": 26}","horn","StructuralHorn"
"Statlog_satellite-bin",1,7,antihorn,1,"{""AntiHorn"": 21}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",1,7,square2cnf,1,"{""Square2Cnf"": 31}","two_sat","TwoSat"
"Statlog_satellite-bin",1,7,affine,1,"{""Affine"": 37}","affine_gf2","Gf2Gaussian"
"Statlog_satellite-bin",1,7,smart_certified,5,"{""Horn"": 4, ""Unary"": 20}","uncommitted|horn","StructuralHorn"
"Statlog_satellite-bin",1,7,cals,5,"{""AntiHorn"": 7, ""Unary"": 3}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",1,7,cals_compact_explain,5,"{""AntiHorn"": 6, ""Unary"": 3}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",2,5,unary,1,"{""Unary"": 20}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",2,5,horn,1,"{""Horn"": 18}","horn","StructuralHorn"
"Statlog_satellite-bin",2,5,antihorn,1,"{""AntiHorn"": 19}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",2,5,square2cnf,1,"{""Square2Cnf"": 18}","two_sat","TwoSat"
"Statlog_satellite-bin",2,5,affine,1,"{""Affine"": 22}","affine_gf2","Gf2Gaussian"
"Statlog_satellite-bin",2,5,smart_certified,5,"{""AntiHorn"": 1, ""Horn"": 1, ""Unary"": 17}","uncommitted|horn|antihorn","StructuralAntiHorn|StructuralHorn"
"Statlog_satellite-bin",2,5,cals,5,"{""Horn"": 6, ""Unary"": 5}","horn","StructuralHorn"
"Statlog_satellite-bin",2,5,cals_compact_explain,5,"{""Horn"": 4, ""Unary"": 6}","horn","StructuralHorn"
"Statlog_satellite-bin",2,7,unary,1,"{""Unary"": 25}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",2,7,horn,1,"{""Horn"": 27}","horn","StructuralHorn"
"Statlog_satellite-bin",2,7,antihorn,1,"{""AntiHorn"": 28}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",2,7,square2cnf,1,"{""Square2Cnf"": 26}","two_sat","TwoSat"
"Statlog_satellite-bin",2,7,affine,1,"{""Affine"": 38}","affine_gf2","Gf2Gaussian"
"Statlog_satellite-bin",2,7,smart_certified,5,"{""Affine"": 1, ""AntiHorn"": 1, ""Horn"": 2, ""Unary"": 20}","uncommitted|horn|antihorn|affine_gf2","Gf2Gaussian|StructuralAntiHorn|StructuralHorn"
"Statlog_satellite-bin",2,7,cals,5,"{""Horn"": 9, ""Unary"": 5}","horn","StructuralHorn"
"Statlog_satellite-bin",2,7,cals_compact_explain,5,"{""Horn"": 7, ""Unary"": 9}","horn","StructuralHorn"
"Statlog_satellite-bin",3,5,unary,1,"{""Unary"": 14}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",3,5,horn,1,"{""Horn"": 14}","horn","StructuralHorn"
"Statlog_satellite-bin",3,5,antihorn,1,"{""AntiHorn"": 14}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",3,5,square2cnf,1,"{""Square2Cnf"": 13}","two_sat","TwoSat"
"Statlog_satellite-bin",3,5,affine,1,"{""Affine"": 19}","affine_gf2","Gf2Gaussian"
"Statlog_satellite-bin",3,5,smart_certified,5,"{""Unary"": 14}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",3,5,cals,5,"{""Horn"": 3, ""Unary"": 2}","horn","StructuralHorn"
"Statlog_satellite-bin",3,5,cals_compact_explain,5,"{""Horn"": 3, ""Unary"": 2}","horn","StructuralHorn"
"Statlog_satellite-bin",3,7,unary,1,"{""Unary"": 22}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",3,7,horn,1,"{""Horn"": 22}","horn","StructuralHorn"
"Statlog_satellite-bin",3,7,antihorn,1,"{""AntiHorn"": 21}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",3,7,square2cnf,1,"{""Square2Cnf"": 21}","two_sat","TwoSat"
"Statlog_satellite-bin",3,7,affine,1,"{""Affine"": 35}","affine_gf2","Gf2Gaussian"
"Statlog_satellite-bin",3,7,smart_certified,5,"{""Horn"": 1, ""Unary"": 21}","uncommitted|horn","StructuralHorn"
"Statlog_satellite-bin",3,7,cals,5,"{""Horn"": 7, ""Unary"": 2}","horn","StructuralHorn"
"Statlog_satellite-bin",3,7,cals_compact_explain,5,"{""Horn"": 7, ""Unary"": 2}","horn","StructuralHorn"
"Statlog_satellite-bin",4,5,unary,1,"{""Unary"": 17}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",4,5,horn,1,"{""Horn"": 17}","horn","StructuralHorn"
"Statlog_satellite-bin",4,5,antihorn,1,"{""AntiHorn"": 17}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",4,5,square2cnf,1,"{""Square2Cnf"": 17}","two_sat","TwoSat"
"Statlog_satellite-bin",4,5,affine,1,"{""Affine"": 23}","affine_gf2","Gf2Gaussian"
"Statlog_satellite-bin",4,5,smart_certified,5,"{""AntiHorn"": 2, ""Horn"": 1, ""Unary"": 11}","uncommitted|horn|antihorn","StructuralAntiHorn|StructuralHorn"
"Statlog_satellite-bin",4,5,cals,5,"{""Horn"": 8, ""Unary"": 4}","horn","StructuralHorn"
"Statlog_satellite-bin",4,5,cals_compact_explain,5,"{""Horn"": 8, ""Unary"": 7}","horn","StructuralHorn"
"Statlog_satellite-bin",4,7,unary,1,"{""Unary"": 26}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",4,7,horn,1,"{""Horn"": 28}","horn","StructuralHorn"
"Statlog_satellite-bin",4,7,antihorn,1,"{""AntiHorn"": 24}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",4,7,square2cnf,1,"{""Square2Cnf"": 24}","two_sat","TwoSat"
"Statlog_satellite-bin",4,7,affine,1,"{""Affine"": 40}","affine_gf2","Gf2Gaussian"
"Statlog_satellite-bin",4,7,smart_certified,5,"{""AntiHorn"": 3, ""Horn"": 1, ""Unary"": 18}","uncommitted|horn|antihorn","StructuralAntiHorn|StructuralHorn"
"Statlog_satellite-bin",4,7,cals,5,"{""Horn"": 10, ""Unary"": 5}","horn","StructuralHorn"
"Statlog_satellite-bin",4,7,cals_compact_explain,5,"{""Horn"": 14, ""Unary"": 9}","horn","StructuralHorn"
"Statlog_satellite-bin",5,5,unary,1,"{""Unary"": 17}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",5,5,horn,1,"{""Horn"": 18}","horn","StructuralHorn"
"Statlog_satellite-bin",5,5,antihorn,1,"{""AntiHorn"": 14}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",5,5,square2cnf,1,"{""Square2Cnf"": 13}","two_sat","TwoSat"
"Statlog_satellite-bin",5,5,affine,1,"{""Affine"": 20}","affine_gf2","Gf2Gaussian"
"Statlog_satellite-bin",5,5,smart_certified,5,"{""Horn"": 4, ""Unary"": 11}","uncommitted|horn","StructuralHorn"
"Statlog_satellite-bin",5,5,cals,5,"{""AntiHorn"": 7, ""Square2Cnf"": 2, ""Unary"": 2}","antihorn|two_sat","StructuralAntiHorn|TwoSat"
"Statlog_satellite-bin",5,5,cals_compact_explain,5,"{""AntiHorn"": 7, ""Square2Cnf"": 1, ""Unary"": 2}","antihorn|two_sat","StructuralAntiHorn|TwoSat"
"Statlog_satellite-bin",5,7,unary,1,"{""Unary"": 25}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",5,7,horn,1,"{""Horn"": 26}","horn","StructuralHorn"
"Statlog_satellite-bin",5,7,antihorn,1,"{""AntiHorn"": 21}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",5,7,square2cnf,1,"{""Square2Cnf"": 21}","two_sat","TwoSat"
"Statlog_satellite-bin",5,7,affine,1,"{""Affine"": 35}","affine_gf2","Gf2Gaussian"
"Statlog_satellite-bin",5,7,smart_certified,5,"{""Horn"": 4, ""Unary"": 17}","uncommitted|horn","StructuralHorn"
"Statlog_satellite-bin",5,7,cals,5,"{""AntiHorn"": 9, ""Square2Cnf"": 2, ""Unary"": 2}","antihorn|two_sat","StructuralAntiHorn|TwoSat"
"Statlog_satellite-bin",5,7,cals_compact_explain,5,"{""AntiHorn"": 10, ""Square2Cnf"": 1, ""Unary"": 4}","antihorn|two_sat","StructuralAntiHorn|TwoSat"
"Statlog_satellite-bin",6,5,unary,1,"{""Unary"": 16}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",6,5,horn,1,"{""Horn"": 18}","horn","StructuralHorn"
"Statlog_satellite-bin",6,5,antihorn,1,"{""AntiHorn"": 14}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",6,5,square2cnf,1,"{""Square2Cnf"": 15}","two_sat","TwoSat"
"Statlog_satellite-bin",6,5,affine,1,"{""Affine"": 20}","affine_gf2","Gf2Gaussian"
"Statlog_satellite-bin",6,5,smart_certified,5,"{""Horn"": 1, ""Unary"": 14}","uncommitted|horn","StructuralHorn"
"Statlog_satellite-bin",6,5,cals,5,"{""AntiHorn"": 8, ""Unary"": 3}","uncommitted|antihorn","StructuralAntiHorn|StructuralHorn"
"Statlog_satellite-bin",6,5,cals_compact_explain,5,"{""AntiHorn"": 7, ""Unary"": 2}","uncommitted|antihorn","StructuralAntiHorn|StructuralHorn"
"Statlog_satellite-bin",6,7,unary,1,"{""Unary"": 22}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",6,7,horn,1,"{""Horn"": 26}","horn","StructuralHorn"
"Statlog_satellite-bin",6,7,antihorn,1,"{""AntiHorn"": 21}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",6,7,square2cnf,1,"{""Square2Cnf"": 22}","two_sat","TwoSat"
"Statlog_satellite-bin",6,7,affine,1,"{""Affine"": 33}","affine_gf2","Gf2Gaussian"
"Statlog_satellite-bin",6,7,smart_certified,5,"{""Horn"": 2, ""Unary"": 19}","uncommitted|horn","StructuralHorn"
"Statlog_satellite-bin",6,7,cals,5,"{""AntiHorn"": 13, ""Unary"": 6}","uncommitted|antihorn","StructuralAntiHorn|StructuralHorn"
"Statlog_satellite-bin",6,7,cals_compact_explain,5,"{""AntiHorn"": 12, ""Unary"": 8}","uncommitted|antihorn","StructuralAntiHorn|StructuralHorn"
"Statlog_satellite-bin",7,5,unary,1,"{""Unary"": 15}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",7,5,horn,1,"{""Horn"": 14}","horn","StructuralHorn"
"Statlog_satellite-bin",7,5,antihorn,1,"{""AntiHorn"": 17}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",7,5,square2cnf,1,"{""Square2Cnf"": 18}","two_sat","TwoSat"
"Statlog_satellite-bin",7,5,affine,1,"{""Affine"": 18}","affine_gf2","Gf2Gaussian"
"Statlog_satellite-bin",7,5,smart_certified,5,"{""Horn"": 1, ""Unary"": 13}","uncommitted|horn","StructuralHorn"
"Statlog_satellite-bin",7,5,cals,5,"{""Horn"": 1, ""Square2Cnf"": 8, ""Unary"": 2}","horn|two_sat","StructuralHorn|TwoSat"
"Statlog_satellite-bin",7,5,cals_compact_explain,5,"{""Square2Cnf"": 8, ""Unary"": 1}","uncommitted|two_sat","StructuralHorn|TwoSat"
"Statlog_satellite-bin",7,7,unary,1,"{""Unary"": 21}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",7,7,horn,1,"{""Horn"": 22}","horn","StructuralHorn"
"Statlog_satellite-bin",7,7,antihorn,1,"{""AntiHorn"": 23}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",7,7,square2cnf,1,"{""Square2Cnf"": 24}","two_sat","TwoSat"
"Statlog_satellite-bin",7,7,affine,1,"{""Affine"": 32}","affine_gf2","Gf2Gaussian"
"Statlog_satellite-bin",7,7,smart_certified,5,"{""Horn"": 2, ""Unary"": 18}","uncommitted|horn","StructuralHorn"
"Statlog_satellite-bin",7,7,cals,5,"{""Horn"": 1, ""Square2Cnf"": 13, ""Unary"": 4}","horn|two_sat","StructuralHorn|TwoSat"
"Statlog_satellite-bin",7,7,cals_compact_explain,5,"{""Square2Cnf"": 10, ""Unary"": 1}","uncommitted|two_sat","StructuralHorn|TwoSat"
"Statlog_satellite-bin",8,5,unary,1,"{""Unary"": 14}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",8,5,horn,1,"{""Horn"": 14}","horn","StructuralHorn"
"Statlog_satellite-bin",8,5,antihorn,1,"{""AntiHorn"": 15}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",8,5,square2cnf,1,"{""Square2Cnf"": 15}","two_sat","TwoSat"
"Statlog_satellite-bin",8,5,affine,1,"{""Affine"": 21}","affine_gf2","Gf2Gaussian"
"Statlog_satellite-bin",8,5,smart_certified,5,"{""AntiHorn"": 1, ""Horn"": 1, ""Unary"": 12}","uncommitted|horn|antihorn","StructuralAntiHorn|StructuralHorn"
"Statlog_satellite-bin",8,5,cals,5,"{""AntiHorn"": 7, ""Horn"": 2, ""Unary"": 1}","horn|antihorn","StructuralAntiHorn|StructuralHorn"
"Statlog_satellite-bin",8,5,cals_compact_explain,5,"{""AntiHorn"": 7, ""Horn"": 2, ""Unary"": 4}","horn|antihorn","StructuralAntiHorn|StructuralHorn"
"Statlog_satellite-bin",8,7,unary,1,"{""Unary"": 21}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",8,7,horn,1,"{""Horn"": 22}","horn","StructuralHorn"
"Statlog_satellite-bin",8,7,antihorn,1,"{""AntiHorn"": 22}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",8,7,square2cnf,1,"{""Square2Cnf"": 24}","two_sat","TwoSat"
"Statlog_satellite-bin",8,7,affine,1,"{""Affine"": 36}","affine_gf2","Gf2Gaussian"
"Statlog_satellite-bin",8,7,smart_certified,5,"{""AntiHorn"": 1, ""Horn"": 1, ""Unary"": 17}","uncommitted|horn|antihorn","StructuralAntiHorn|StructuralHorn"
"Statlog_satellite-bin",8,7,cals,5,"{""AntiHorn"": 8, ""Horn"": 2, ""Unary"": 2}","horn|antihorn","StructuralAntiHorn|StructuralHorn"
"Statlog_satellite-bin",8,7,cals_compact_explain,5,"{""AntiHorn"": 10, ""Horn"": 2, ""Unary"": 6}","horn|antihorn","StructuralAntiHorn|StructuralHorn"
"Statlog_satellite-bin",9,5,unary,1,"{""Unary"": 19}","uncommitted","StructuralHorn"
"Statlog_satellite-bin",9,5,horn,1,"{""Horn"": 18}","horn","StructuralHorn"
"Statlog_satellite-bin",9,5,antihorn,1,"{""AntiHorn"": 16}","antihorn","StructuralAntiHorn"
"Statlog_satellite-bin",9,5,square2cnf,1,"{""Square2Cnf"": 16}","two_sat","TwoSat"
"Statlog_satellite-bin",9,5,affine,1,"{""Affine"": 21}","affine_gf2","Gf2Gaussian"
